jd wavelength flux fluxerr code cflag memo
2453278.5362978536 23.29913 3.385181 0.16925905000000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 23.46849 3.2090034999999997 0.160450175 @sst 999 SSTch2_3_and_4
2453278.5362978536 23.63784 3.0792035 0.15396017500000003 @sst 999 SSTch2_3_and_4
2453278.5362978536 23.80719 3.0958255 0.154791275 @sst 999 SSTch2_3_and_4
2453278.5362978536 23.97655 3.212266 0.16061330000000001 @sst 999 SSTch2_3_and_4
2453278.5362978536 24.1459 3.2139625 0.16069812500000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 24.31526 3.132869 0.15664345000000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 24.48461 3.0766929999999997 0.15383465 @sst 999 SSTch2_3_and_4
2453278.5362978536 24.65396 3.0975275 0.154876375 @sst 999 SSTch2_3_and_4
2453278.5362978536 24.82332 3.1808255 0.159041275 @sst 999 SSTch2_3_and_4
2453278.5362978536 24.99267 3.1249075 0.15624537500000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 25.16202 3.068889 0.15344445 @sst 999 SSTch2_3_and_4
2453278.5362978536 25.33138 2.9861185 0.149305925 @sst 999 SSTch2_3_and_4
2453278.5362978536 25.50073 3.025931 0.15129655 @sst 999 SSTch2_3_and_4
2453278.5362978536 25.67009 3.1053105 0.15526552500000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 25.83944 3.053686 0.1526843 @sst 999 SSTch2_3_and_4
2453278.5362978536 26.00879 2.9851585 0.14925792499999999 @sst 999 SSTch2_3_and_4
2453278.5362978536 26.17815 2.919068 0.1459534 @sst 999 SSTch2_3_and_4
2453278.5362978536 26.3475 2.9092665 0.145463325 @sst 999 SSTch2_3_and_4
2453278.5362978536 26.51685 2.9478445 0.14739222500000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 26.68621 2.9901575 0.149507875 @sst 999 SSTch2_3_and_4
2453278.5362978536 26.85556 2.9904175 0.149520875 @sst 999 SSTch2_3_and_4
2453278.5362978536 27.02492 2.9329025 0.14664512500000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 27.19427 2.886072 0.1443036 @sst 999 SSTch2_3_and_4
2453278.5362978536 27.36362 2.855931 0.14279655 @sst 999 SSTch2_3_and_4
2453278.5362978536 27.53298 2.8654979999999997 0.14327489999999998 @sst 999 SSTch2_3_and_4
2453278.5362978536 27.70233 2.88518 0.144259 @sst 999 SSTch2_3_and_4
2453278.5362978536 27.87168 2.907643 0.14538215000000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 28.04104 2.8693975 0.143469875 @sst 999 SSTch2_3_and_4
2453278.5362978536 28.21039 2.8741505 0.143707525 @sst 999 SSTch2_3_and_4
2453278.5362978536 28.37975 2.8013985000000003 0.140069925 @sst 999 SSTch2_3_and_4
2453278.5362978536 28.5491 2.74124 0.137062 @sst 999 SSTch2_3_and_4
2453278.5362978536 28.71845 2.7333724999999998 0.136668625 @sst 999 SSTch2_3_and_4
2453278.5362978536 28.88781 2.7834985 0.139174925 @sst 999 SSTch2_3_and_4
2453278.5362978536 29.05716 2.764063 0.13820315000000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 29.22651 2.7721169999999997 0.13860585 @sst 999 SSTch2_3_and_4
2453278.5362978536 29.39587 2.718458 0.1359229 @sst 999 SSTch2_3_and_4
2453278.5362978536 29.56522 2.6737254999999998 0.133686275 @sst 999 SSTch2_3_and_4
2453278.5362978536 29.73458 2.657806 0.1328903 @sst 999 SSTch2_3_and_4
2453278.5362978536 29.90393 2.6482615000000003 0.13241307500000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 30.07328 2.644178 0.13220890000000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 30.24264 2.681155 0.13405775 @sst 999 SSTch2_3_and_4
2453278.5362978536 30.41199 2.7043489999999997 0.13521745 @sst 999 SSTch2_3_and_4
2453278.5362978536 30.58134 2.636396 0.13181980000000001 @sst 999 SSTch2_3_and_4
2453278.5362978536 30.7507 2.6576505 0.132882525 @sst 999 SSTch2_3_and_4
2453278.5362978536 30.92005 2.6291705 0.131458525 @sst 999 SSTch2_3_and_4
2453278.5362978536 31.08941 2.616938 0.13084690000000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 31.25876 2.5819395 0.129096975 @sst 999 SSTch2_3_and_4
2453278.5362978536 31.42811 2.555586 0.1277793 @sst 999 SSTch2_3_and_4
2453278.5362978536 31.59747 2.5885230000000004 0.12942615000000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 31.76682 2.5775535 0.128877675 @sst 999 SSTch2_3_and_4
2453278.5362978536 31.93617 2.533376 0.1266688 @sst 999 SSTch2_3_and_4
2453278.5362978536 32.10553 2.527176 0.1263588 @sst 999 SSTch2_3_and_4
2453278.5362978536 32.27488 2.5680235 0.128401175 @sst 999 SSTch2_3_and_4
2453278.5362978536 32.44424 2.5280205000000002 0.12640102500000003 @sst 999 SSTch2_3_and_4
2453278.5362978536 32.61359 2.4889655 0.124448275 @sst 999 SSTch2_3_and_4
2453278.5362978536 32.78294 2.427773 0.12138865000000001 @sst 999 SSTch2_3_and_4
2453278.5362978536 32.9523 2.3886825 0.119434125 @sst 999 SSTch2_3_and_4
2453278.5362978536 33.12165 2.4675345 0.12337672500000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 33.291 2.584182 0.12920910000000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 33.46036 2.5544995 0.127724975 @sst 999 SSTch2_3_and_4
2453278.5362978536 33.62971 2.4878535 0.12439267500000001 @sst 999 SSTch2_3_and_4
2453278.5362978536 33.79907 2.5590159999999997 0.1279508 @sst 999 SSTch2_3_and_4
2453278.5362978536 33.96842 2.5532645 0.12766322500000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 34.13777 2.4460974999999996 0.12230487499999998 @sst 999 SSTch2_3_and_4
2453278.5362978536 34.30713 2.3978455 0.11989227499999999 @sst 999 SSTch2_3_and_4
2453278.5362978536 34.47648 2.3991835000000004 0.11995917500000003 @sst 999 SSTch2_3_and_4
2453278.5362978536 34.64583 2.436688 0.12183440000000001 @sst 999 SSTch2_3_and_4
2453278.5362978536 34.81519 2.476603 0.12383015 @sst 999 SSTch2_3_and_4
2453278.5362978536 34.98454 2.4387369999999997 0.12193684999999999 @sst 999 SSTch2_3_and_4
2453278.5362978536 35.1539 2.353799 0.11768995 @sst 999 SSTch2_3_and_4
2453278.5362978536 35.32325 2.3462035 0.11731017500000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 35.4926 2.4912039999999998 0.1245602 @sst 999 SSTch2_3_and_4
2453278.5362978536 35.66196 2.41982 0.12099100000000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 35.83131 2.267299 0.11336495 @sst 999 SSTch2_3_and_4
2453278.5362978536 36.00066 2.2765874999999998 0.113829375 @sst 999 SSTch2_3_and_4
2453278.5362978536 36.17002 2.280012 0.11400060000000001 @sst 999 SSTch2_3_and_4
2453278.5362978536 36.33937 2.4220835000000003 0.12110417500000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 36.50873 2.2526525 0.112632625 @sst 999 SSTch2_3_and_4
2453278.5362978536 36.67808 2.3579415 0.117897075 @sst 999 SSTch2_3_and_4
2453278.5362978536 36.84743 2.4210855000000002 0.12105427500000002 @sst 999 SSTch2_3_and_4
2453278.5362978536 37.01679 2.3953865 0.119769325 @sst 999 SSTch2_3_and_4
2453278.5362978536 37.18614 2.312137 0.11560685 @sst 999 SSTch2_3_and_4
2453278.5362978536 37.35549 1.990033 0.09950165 @sst 999 SSTch2_3_and_4
2453278.5362978536 37.52485 2.1016815 0.10508407500000001 @sst 999 SSTch2_3_and_4
2453278.5362978536 37.6942 2.069512 0.1034756 @sst 999 SSTch2_3_and_4
2453278.5362978536 37.86356 2.734349 0.13671745 @sst 999 SSTch2_3_and_4
2453278.5362978536 38.03291 2.828513 0.14142565 @sst 999 SSTch2_3_and_4
2453278.5362978536 38.20226 2.396474 0.1198237 @sst 999 SSTch2_3_and_4
2453278.5362978536 38.37162 2.2543505 0.11271752500000001 @sst 999 SSTch2_3_and_4
2453278.5362978536 38.54097 2.204969 0.11024845000000001 @sst 999 SSTch2_3_and_4
2453278.5362978536 38.71032 2.435091 0.12175455 @sst 999 SSTch2_3_and_4
2453278.5362978536 38.87968 1.8484565000000002 0.09242282500000001 @sst 999 SSTch2_3_and_4
2453278.5362978536 39.04903 1.9566415 0.097832075 @sst 999 SSTch2_3_and_4
2453278.5362978536 39.21839 2.1261795 0.10630897500000001 @sst 999 SSTch2_3_and_4
2453278.5362978536 39.55709 2.001625 0.10008125000000001 @sst 999 SSTch2_3_and_4
2454199.2591583026 18.0 1.698843 0.113268 500 -9 akari
2454199.397187427 18.0 1.125317 0.075029 500 -9 akari
2454199.8112584595 9.0 0.615269 0.034303 500 -8 akari
2454199.880273481 9.0 1.162946 0.064838 500 -8 akari
2454199.949288874 9.0 0.561316 0.031295 500 -8 akari
