jd wavelength flux fluxerr code cflag memo
2452545.9060276826 12.329 14.399696620786905 1.0135869278460226 568 999 UKIRT2002
2453278.5335224625 7.69709 1.337462 0.01348 @sst 999 SSTch0_8
2453278.5335224625 7.75757 1.386339 0.012893 @sst 999 SSTch0_8
2453278.5335224625 7.81805 1.389308 0.012348 @sst 999 SSTch0_8
2453278.5335224625 7.87854 1.430563 0.012252 @sst 999 SSTch0_8
2453278.5335224625 7.93902 1.470594 0.012048 @sst 999 SSTch0_8
2453278.5335224625 7.99951 1.505595 0.011623 @sst 999 SSTch0_8
2453278.5335224625 8.05999 1.54461 0.011295 @sst 999 SSTch0_8
2453278.5335224625 8.12047 1.577562 0.011069 @sst 999 SSTch0_8
2453278.5335224625 8.18096 1.612151 0.010999 @sst 999 SSTch0_8
2453278.5335224625 8.24144 1.642208 0.010872 @sst 999 SSTch0_8
2453278.5335224625 8.30192 1.676437 0.011145 @sst 999 SSTch0_8
2453278.5335224625 8.36241 1.720698 0.010798 @sst 999 SSTch0_8
2453278.5335224625 8.42289 1.750167 0.010392 @sst 999 SSTch0_8
2453278.5335224625 8.48337 1.771302 0.010429 @sst 999 SSTch0_8
2453278.5335224625 8.54386 1.801485 0.010517 @sst 999 SSTch0_8
2453278.5335224625 8.60434 1.831634 0.010613 @sst 999 SSTch0_8
2453278.5335224625 8.66483 1.861394 0.010632 @sst 999 SSTch0_8
2453278.5335224625 8.72531 1.891187 0.010584 @sst 999 SSTch0_8
2453278.5335224625 8.78579 1.910539 0.010574 @sst 999 SSTch0_8
2453278.5335224625 8.84628 1.922163 0.010629 @sst 999 SSTch0_8
2453278.5335224625 8.90676 1.949637 0.010982 @sst 999 SSTch0_8
2453278.5335224625 8.96724 1.972926 0.011372 @sst 999 SSTch0_8
2453278.5335224625 9.02773 2.020035 0.011881 @sst 999 SSTch0_8
2453278.5335224625 9.08821 2.048284 0.012222 @sst 999 SSTch0_8
2453278.5335224625 9.14869 2.073303 0.012513 @sst 999 SSTch0_8
2453278.5335224625 9.20918 2.089388 0.012819 @sst 999 SSTch0_8
2453278.5335224625 9.26966 2.104053 0.013223 @sst 999 SSTch0_8
2453278.5335224625 9.33015 2.116952 0.013622 @sst 999 SSTch0_8
2453278.5335224625 9.39063 2.150232 0.014119 @sst 999 SSTch0_8
2453278.5335224625 9.45111 2.181839 0.014594 @sst 999 SSTch0_8
2453278.5335224625 9.5116 2.205319 0.01487 @sst 999 SSTch0_8
2453278.5335224625 9.57208 2.233165 0.01493 @sst 999 SSTch0_8
2453278.5335224625 9.63256 2.246511 0.014734 @sst 999 SSTch0_8
2453278.5335224625 9.69305 2.272768 0.014195 @sst 999 SSTch0_8
2453278.5335224625 9.8745 2.323939 0.013331 @sst 999 SSTch0_8
2453278.5335224625 9.93498 2.349058 0.013125 @sst 999 SSTch0_8
2453278.5335224625 9.99547 2.378659 0.012799 @sst 999 SSTch0_8
2453278.5335224625 10.05595 2.417532 0.012529 @sst 999 SSTch0_8
2453278.5335224625 10.11643 2.41976 0.012135 @sst 999 SSTch0_8
2453278.5335224625 10.17692 2.424948 0.011871 @sst 999 SSTch0_8
2453278.5335224625 10.2374 2.46351 0.011739 @sst 999 SSTch0_8
2453278.5335224625 10.29788 2.497348 0.011722 @sst 999 SSTch0_8
2453278.5335224625 10.35837 2.525865 0.01166 @sst 999 SSTch0_8
2453278.5335224625 10.41885 2.527728 0.01157 @sst 999 SSTch0_8
2453278.5335224625 10.47933 2.541376 0.011459 @sst 999 SSTch0_8
2453278.5335224625 10.53982 2.565413 0.011392 @sst 999 SSTch0_8
2453278.5335224625 10.6003 2.573796 0.011276 @sst 999 SSTch0_8
2453278.5335224625 10.66079 2.580143 0.011209 @sst 999 SSTch0_8
2453278.5335224625 10.72127 2.580759 0.01117 @sst 999 SSTch0_8
2453278.5335224625 10.78175 2.595422 0.011232 @sst 999 SSTch0_8
2453278.5335224625 10.84224 2.618045 0.011396 @sst 999 SSTch0_8
2453278.5335224625 10.90272 2.62072 0.011555 @sst 999 SSTch0_8
2453278.5335224625 10.9632 2.637893 0.01177 @sst 999 SSTch0_8
2453278.5335224625 11.02369 2.66732 0.012034 @sst 999 SSTch0_8
2453278.5335224625 11.08417 2.672822 0.012248 @sst 999 SSTch0_8
2453278.5335224625 11.14465 2.672612 0.012437 @sst 999 SSTch0_8
2453278.5335224625 11.20514 2.705563 0.012691 @sst 999 SSTch0_8
2453278.5335224625 11.26562 2.722845 0.01293 @sst 999 SSTch0_8
2453278.5335224625 11.32611 2.719677 0.013197 @sst 999 SSTch0_8
2453278.5335224625 11.38659 2.734467 0.01354 @sst 999 SSTch0_8
2453278.5335224625 11.44707 2.769816 0.014042 @sst 999 SSTch0_8
2453278.5335224625 11.50756 2.790862 0.014646 @sst 999 SSTch0_8
2453278.5335224625 11.56804 2.803108 0.0151 @sst 999 SSTch0_8
2453278.5335224625 11.62852 2.835898 0.015745 @sst 999 SSTch0_8
2453278.5335224625 11.68901 2.852902 0.016249 @sst 999 SSTch0_8
2453278.5335224625 11.74949 2.888914 0.016813 @sst 999 SSTch0_8
2453278.5335224625 11.80997 2.884263 0.017153 @sst 999 SSTch0_8
2453278.5335224625 11.87046 2.871485 0.017293 @sst 999 SSTch0_8
2453278.5335224625 11.93094 2.894841 0.017655 @sst 999 SSTch0_8
2453278.5335224625 11.99143 2.896395 0.017524 @sst 999 SSTch0_8
2453278.5335224625 12.05191 2.920818 0.017558 @sst 999 SSTch0_8
2453278.5335224625 12.11239 2.903216 0.01734 @sst 999 SSTch0_8
2453278.5335224625 12.17288 2.926024 0.017096 @sst 999 SSTch0_8
2453278.5335224625 12.23336 2.922237 0.016853 @sst 999 SSTch0_8
2453278.5335224625 12.29384 2.945406 0.016587 @sst 999 SSTch0_8
2453278.5335224625 12.35433 2.972528 0.016316 @sst 999 SSTch0_8
2453278.5335224625 12.41481 2.993101 0.015971 @sst 999 SSTch0_8
2453278.5335224625 12.47529 2.999184 0.015594 @sst 999 SSTch0_8
2453278.5335224625 12.53578 3.009987 0.015326 @sst 999 SSTch0_8
2453278.5335224625 12.59626 3.035239 0.014986 @sst 999 SSTch0_8
2453278.5335224625 12.65675 3.051175 0.014736 @sst 999 SSTch0_8
2453278.5335224625 12.71723 3.047721 0.01448 @sst 999 SSTch0_8
2453278.5335224625 12.77771 3.065074 0.014366 @sst 999 SSTch0_8
2453278.5335224625 12.8382 3.070373 0.014226 @sst 999 SSTch0_8
2453278.5335224625 12.89868 3.070484 0.014251 @sst 999 SSTch0_8
2453278.5335224625 12.95916 3.081121 0.014276 @sst 999 SSTch0_8
2453278.5335224625 13.01965 3.086474 0.01432 @sst 999 SSTch0_8
2453278.5335224625 13.08013 3.08739 0.014416 @sst 999 SSTch0_8
2453278.5335224625 13.14061 3.0953 0.014561 @sst 999 SSTch0_8
2453278.5335224625 13.2011 3.106504 0.014754 @sst 999 SSTch0_8
2453278.5335224625 13.26158 3.114119 0.014952 @sst 999 SSTch0_8
2453278.5335224625 13.32206 3.116353 0.01515 @sst 999 SSTch0_8
2453278.5335224625 13.38255 3.128114 0.015456 @sst 999 SSTch0_8
2453278.5335224625 13.44303 3.150995 0.015849 @sst 999 SSTch0_8
2453278.5335224625 13.50352 3.163526 0.016114 @sst 999 SSTch0_8
2453278.5335224625 13.564 3.188603 0.016525 @sst 999 SSTch0_8
2453278.5335224625 13.62448 3.209543 0.016855 @sst 999 SSTch0_8
2453278.5335224625 13.68497 3.231481 0.017442 @sst 999 SSTch0_8
2453278.5335224625 13.74545 3.24322 0.017887 @sst 999 SSTch0_8
2453278.5335224625 13.80593 3.279125 0.018585 @sst 999 SSTch0_8
2453278.5335224625 13.86642 3.311803 0.019379 @sst 999 SSTch0_8
2453278.5335224625 13.9269 3.30735 0.020055 @sst 999 SSTch0_8
2453278.5335224625 13.98738 3.337567 0.020828 @sst 999 SSTch0_8
2453278.534469131 7.69709 1.363217 0.011566 @sst 999 SSTch0_11
2453278.534469131 7.75757 1.383558 0.011197 @sst 999 SSTch0_11
2453278.534469131 7.81805 1.399962 0.011115 @sst 999 SSTch0_11
2453278.534469131 7.87854 1.436996 0.01134 @sst 999 SSTch0_11
2453278.534469131 7.93902 1.48184 0.011507 @sst 999 SSTch0_11
2453278.534469131 7.99951 1.51197 0.011436 @sst 999 SSTch0_11
2453278.534469131 8.05999 1.541588 0.011368 @sst 999 SSTch0_11
2453278.534469131 8.12047 1.56592 0.011503 @sst 999 SSTch0_11
2453278.534469131 8.18096 1.584768 0.011711 @sst 999 SSTch0_11
2453278.534469131 8.24144 1.628181 0.012014 @sst 999 SSTch0_11
2453278.534469131 8.30192 1.668699 0.012216 @sst 999 SSTch0_11
2453278.534469131 8.36241 1.691665 0.01223 @sst 999 SSTch0_11
2453278.534469131 8.42289 1.722513 0.012434 @sst 999 SSTch0_11
2453278.534469131 8.48337 1.751756 0.012738 @sst 999 SSTch0_11
2453278.534469131 8.54386 1.790096 0.013276 @sst 999 SSTch0_11
2453278.534469131 8.60434 1.843858 0.013711 @sst 999 SSTch0_11
2453278.534469131 8.66483 1.874259 0.013853 @sst 999 SSTch0_11
2453278.534469131 8.72531 1.891269 0.013992 @sst 999 SSTch0_11
2453278.534469131 8.78579 1.892133 0.014051 @sst 999 SSTch0_11
2453278.534469131 8.84628 1.923659 0.014308 @sst 999 SSTch0_11
2453278.534469131 8.90676 1.947827 0.014372 @sst 999 SSTch0_11
2453278.534469131 8.96724 1.944186 0.014264 @sst 999 SSTch0_11
2453278.534469131 9.02773 2.008997 0.014236 @sst 999 SSTch0_11
2453278.534469131 9.08821 2.021993 0.013829 @sst 999 SSTch0_11
2453278.534469131 9.14869 2.04464 0.013446 @sst 999 SSTch0_11
2453278.534469131 9.20918 2.057777 0.01308 @sst 999 SSTch0_11
2453278.534469131 9.26966 2.075333 0.012874 @sst 999 SSTch0_11
2453278.534469131 9.33015 2.095838 0.012672 @sst 999 SSTch0_11
2453278.534469131 9.39063 2.132723 0.012536 @sst 999 SSTch0_11
2453278.534469131 9.45111 2.139099 0.012195 @sst 999 SSTch0_11
2453278.534469131 9.5116 2.176679 0.011971 @sst 999 SSTch0_11
2453278.534469131 9.57208 2.201247 0.011554 @sst 999 SSTch0_11
2453278.534469131 9.63256 2.211978 0.011172 @sst 999 SSTch0_11
2453278.534469131 9.69305 2.235194 0.010954 @sst 999 SSTch0_11
2453278.534469131 9.75353 2.254897 0.010779 @sst 999 SSTch0_11
2453278.534469131 9.81401 2.268492 0.010667 @sst 999 SSTch0_11
2453278.534469131 9.8745 2.28558 0.010611 @sst 999 SSTch0_11
2453278.534469131 9.93498 2.300839 0.010559 @sst 999 SSTch0_11
2453278.534469131 9.99547 2.325448 0.01053 @sst 999 SSTch0_11
2453278.534469131 10.05595 2.342117 0.010483 @sst 999 SSTch0_11
2453278.534469131 10.11643 2.34552 0.010443 @sst 999 SSTch0_11
2453278.534469131 10.17692 2.359472 0.010524 @sst 999 SSTch0_11
2453278.534469131 10.2374 2.381914 0.010706 @sst 999 SSTch0_11
2453278.534469131 10.29788 2.400765 0.010923 @sst 999 SSTch0_11
2453278.534469131 10.35837 2.410982 0.011245 @sst 999 SSTch0_11
2453278.534469131 10.41885 2.427866 0.01156 @sst 999 SSTch0_11
2453278.534469131 10.47933 2.467605 0.011919 @sst 999 SSTch0_11
2453278.534469131 10.53982 2.488355 0.01221 @sst 999 SSTch0_11
2453278.534469131 10.6003 2.480669 0.012462 @sst 999 SSTch0_11
2453278.534469131 10.66079 2.488776 0.012738 @sst 999 SSTch0_11
2453278.534469131 10.72127 2.500721 0.013021 @sst 999 SSTch0_11
2453278.534469131 10.78175 2.505792 0.013467 @sst 999 SSTch0_11
2453278.534469131 10.84224 2.523474 0.01394 @sst 999 SSTch0_11
2453278.534469131 10.90272 2.548142 0.014515 @sst 999 SSTch0_11
2453278.534469131 10.9632 2.550351 0.01503 @sst 999 SSTch0_11
2453278.534469131 11.02369 2.571416 0.015483 @sst 999 SSTch0_11
2453278.534469131 11.08417 2.580626 0.015954 @sst 999 SSTch0_11
2453278.534469131 11.14465 2.602715 0.016279 @sst 999 SSTch0_11
2453278.534469131 11.20514 2.603753 0.016315 @sst 999 SSTch0_11
2453278.534469131 11.26562 2.63255 0.016182 @sst 999 SSTch0_11
2453278.534469131 11.32611 2.624746 0.015832 @sst 999 SSTch0_11
2453278.534469131 11.38659 2.64027 0.015526 @sst 999 SSTch0_11
2453278.534469131 11.44707 2.648207 0.015262 @sst 999 SSTch0_11
2453278.534469131 11.50756 2.689136 0.015201 @sst 999 SSTch0_11
2453278.534469131 11.56804 2.72504 0.015121 @sst 999 SSTch0_11
2453278.534469131 11.62852 2.721087 0.014711 @sst 999 SSTch0_11
2453278.534469131 11.68901 2.762542 0.014607 @sst 999 SSTch0_11
2453278.534469131 11.74949 2.783008 0.014322 @sst 999 SSTch0_11
2453278.534469131 11.80997 2.775148 0.013896 @sst 999 SSTch0_11
2453278.534469131 11.87046 2.779224 0.01362 @sst 999 SSTch0_11
2453278.534469131 11.93094 2.804436 0.013463 @sst 999 SSTch0_11
2453278.534469131 11.99143 2.796989 0.013259 @sst 999 SSTch0_11
2453278.534469131 12.05191 2.801243 0.013216 @sst 999 SSTch0_11
2453278.534469131 12.11239 2.817071 0.013256 @sst 999 SSTch0_11
2453278.534469131 12.17288 2.828101 0.013315 @sst 999 SSTch0_11
2453278.534469131 12.23336 2.833155 0.013359 @sst 999 SSTch0_11
2453278.534469131 12.29384 2.834011 0.01338 @sst 999 SSTch0_11
2453278.534469131 12.35433 2.843592 0.013393 @sst 999 SSTch0_11
2453278.534469131 12.41481 2.860238 0.013407 @sst 999 SSTch0_11
2453278.534469131 12.47529 2.882938 0.013482 @sst 999 SSTch0_11
2453278.534469131 12.53578 2.892771 0.013577 @sst 999 SSTch0_11
2453278.534469131 12.59626 2.880806 0.013647 @sst 999 SSTch0_11
2453278.534469131 12.65675 2.90107 0.013853 @sst 999 SSTch0_11
2453278.534469131 12.71723 2.906939 0.014083 @sst 999 SSTch0_11
2453278.534469131 12.77771 2.913749 0.014337 @sst 999 SSTch0_11
2453278.534469131 12.8382 2.932758 0.014748 @sst 999 SSTch0_11
2453278.534469131 12.89868 2.935824 0.015187 @sst 999 SSTch0_11
2453278.534469131 12.95916 2.940454 0.015666 @sst 999 SSTch0_11
2453278.534469131 13.01965 2.968626 0.016275 @sst 999 SSTch0_11
2453278.534469131 13.08013 2.978446 0.016916 @sst 999 SSTch0_11
2453278.534469131 13.14061 2.984049 0.017455 @sst 999 SSTch0_11
2453278.534469131 13.2011 3.006662 0.018113 @sst 999 SSTch0_11
2453278.534469131 13.26158 3.01513 0.018803 @sst 999 SSTch0_11
2453278.534469131 13.32206 3.025084 0.019401 @sst 999 SSTch0_11
2453278.534469131 13.38255 3.047265 0.019997 @sst 999 SSTch0_11
2453278.534469131 13.44303 3.068997 0.020633 @sst 999 SSTch0_11
2453278.534469131 13.50352 3.089335 0.021021 @sst 999 SSTch0_11
2453278.534469131 13.564 3.093469 0.020962 @sst 999 SSTch0_11
2453278.534469131 13.62448 3.134301 0.020752 @sst 999 SSTch0_11
2453278.534469131 13.68497 3.137417 0.020439 @sst 999 SSTch0_11
2453278.534469131 13.74545 3.160255 0.020196 @sst 999 SSTch0_11
2453278.534469131 13.80593 3.21401 0.020155 @sst 999 SSTch0_11
2453278.534469131 13.86642 3.206752 0.019732 @sst 999 SSTch0_11
2453278.534469131 13.9269 3.234063 0.019541 @sst 999 SSTch0_11
2453278.534469131 13.98738 3.268214 0.019442 @sst 999 SSTch0_11
2453278.534469131 14.04787 3.280322 0.019247 @sst 999 SSTch0_11
2453278.5354158804 14.23871 3.601048 0.019921 @sst 999 SSTch2_1
2453278.5354158804 14.32338 3.615797 0.018254 @sst 999 SSTch2_1
2453278.5354158804 14.40806 3.650884 0.017257 @sst 999 SSTch2_1
2453278.5354158804 14.49274 3.635058 0.016443 @sst 999 SSTch2_1
2453278.5354158804 14.57741 3.631658 0.016288 @sst 999 SSTch2_1
2453278.5354158804 14.66209 3.635255 0.016645 @sst 999 SSTch2_1
2453278.5354158804 14.74677 3.598647 0.017205 @sst 999 SSTch2_1
2453278.5354158804 14.83145 3.549286 0.01788 @sst 999 SSTch2_1
2453278.5354158804 14.91612 3.511233 0.018662 @sst 999 SSTch2_1
2453278.5354158804 15.0008 3.532528 0.019533 @sst 999 SSTch2_1
2453278.5354158804 15.08548 3.545639 0.020487 @sst 999 SSTch2_1
2453278.5354158804 15.17015 3.609282 0.020765 @sst 999 SSTch2_1
2453278.5354158804 15.25483 3.631677 0.019511 @sst 999 SSTch2_1
2453278.5354158804 15.33951 3.556513 0.017531 @sst 999 SSTch2_1
2453278.5354158804 15.42418 3.568274 0.016026 @sst 999 SSTch2_1
2453278.5354158804 15.50886 3.611568 0.01512 @sst 999 SSTch2_1
2453278.5354158804 15.59354 3.625962 0.014516 @sst 999 SSTch2_1
2453278.5354158804 15.67821 3.58513 0.014174 @sst 999 SSTch2_1
2453278.5354158804 15.76289 3.607535 0.014504 @sst 999 SSTch2_1
2453278.5354158804 15.84757 3.695977 0.015756 @sst 999 SSTch2_1
2453278.5354158804 15.93224 3.686944 0.017544 @sst 999 SSTch2_1
2453278.5354158804 16.01692 3.613737 0.019368 @sst 999 SSTch2_1
2453278.5354158804 16.1016 3.583697 0.021054 @sst 999 SSTch2_1
2453278.5354158804 16.18628 3.632615 0.023355 @sst 999 SSTch2_1
2453278.5354158804 16.27095 3.681619 0.024524 @sst 999 SSTch2_1
2453278.5354158804 16.35563 3.600745 0.022933 @sst 999 SSTch2_1
2453278.5354158804 16.44031 3.593571 0.020554 @sst 999 SSTch2_1
2453278.5354158804 16.52498 3.573192 0.0185 @sst 999 SSTch2_1
2453278.5354158804 16.60966 3.629066 0.017454 @sst 999 SSTch2_1
2453278.5354158804 16.69434 3.675023 0.017043 @sst 999 SSTch2_1
2453278.5354158804 16.77901 3.687176 0.017022 @sst 999 SSTch2_1
2453278.5354158804 16.86369 3.638502 0.017147 @sst 999 SSTch2_1
2453278.5354158804 16.94837 3.569794 0.017313 @sst 999 SSTch2_1
2453278.5354158804 17.03304 3.577438 0.017771 @sst 999 SSTch2_1
2453278.5354158804 17.11772 3.621987 0.018913 @sst 999 SSTch2_1
2453278.5354158804 17.2024 3.671606 0.020895 @sst 999 SSTch2_1
2453278.5354158804 17.28707 3.741875 0.023593 @sst 999 SSTch2_1
2453278.5354158804 17.37175 3.668164 0.023976 @sst 999 SSTch2_1
2453278.5354158804 17.45643 3.642525 0.02222 @sst 999 SSTch2_1
2453278.5354158804 17.54111 3.622174 0.020296 @sst 999 SSTch2_1
2453278.5354158804 17.62578 3.64137 0.019129 @sst 999 SSTch2_1
2453278.5354158804 17.71046 3.697043 0.018781 @sst 999 SSTch2_1
2453278.5354158804 17.79514 3.69309 0.018474 @sst 999 SSTch2_1
2453278.5354158804 17.87981 3.672045 0.018398 @sst 999 SSTch2_1
2453278.5354158804 17.96449 3.614802 0.018647 @sst 999 SSTch2_1
2453278.5354158804 18.04917 3.556336 0.01926 @sst 999 SSTch2_1
2453278.5354158804 18.13384 3.575613 0.020396 @sst 999 SSTch2_1
2453278.5354158804 18.21852 3.548318 0.021895 @sst 999 SSTch2_1
2453278.5354158804 18.3032 3.557265 0.023939 @sst 999 SSTch2_1
2453278.5354158804 18.38787 3.564942 0.026179 @sst 999 SSTch2_1
2453278.5354158804 18.47255 3.602351 0.026978 @sst 999 SSTch2_1
2453278.5354158804 18.55723 3.567071 0.025822 @sst 999 SSTch2_1
2453278.5354158804 18.6419 3.568326 0.024356 @sst 999 SSTch2_1
2453278.5354158804 18.72658 3.559206 0.022747 @sst 999 SSTch2_1
2453278.5354158804 18.81126 3.533237 0.021277 @sst 999 SSTch2_1
2453278.5354158804 18.89594 3.52178 0.020409 @sst 999 SSTch2_1
2453278.5354158804 18.98061 3.546524 0.020292 @sst 999 SSTch2_1
2453278.5354158804 19.06529 3.563027 0.021032 @sst 999 SSTch2_1
2453278.5354158804 19.14997 3.530059 0.022525 @sst 999 SSTch2_1
2453278.5354158804 19.23464 3.477088 0.024248 @sst 999 SSTch2_1
2453278.5354158804 19.31932 3.473146 0.026397 @sst 999 SSTch2_1
2453278.5354158804 19.404 3.515236 0.029044 @sst 999 SSTch2_1
2453278.5354158804 19.48867 3.474177 0.030934 @sst 999 SSTch2_1
2453278.5354158804 19.57335 3.509851 0.032709 @sst 999 SSTch2_1
2453278.5354158804 19.65803 3.54196 0.031806 @sst 999 SSTch2_1
2453278.5354158804 19.7427 3.452059 0.029453 @sst 999 SSTch2_1
2453278.5354158804 19.82738 3.402751 0.027001 @sst 999 SSTch2_1
2453278.5354158804 19.91206 3.463098 0.025787 @sst 999 SSTch2_1
2453278.5354158804 19.99673 3.468843 0.024567 @sst 999 SSTch2_1
2453278.5354158804 20.08141 3.448946 0.024047 @sst 999 SSTch2_1
2453278.5354158804 20.16609 3.440137 0.024386 @sst 999 SSTch2_1
2453278.5354158804 20.25077 3.429386 0.025467 @sst 999 SSTch2_1
2453278.5354158804 20.33544 3.422276 0.027005 @sst 999 SSTch2_1
2453278.5354158804 20.42012 3.421705 0.029273 @sst 999 SSTch2_1
2453278.5354158804 20.5048 3.42415 0.032249 @sst 999 SSTch2_1
2453278.5354158804 20.58947 3.480404 0.03699 @sst 999 SSTch2_1
2453278.5354158804 20.67415 3.3937 0.039943 @sst 999 SSTch2_1
2453278.5354158804 20.75883 3.413154 0.039624 @sst 999 SSTch2_1
2453278.5354158804 20.8435 3.328394 0.036802 @sst 999 SSTch2_1
2453278.5354158804 20.92818 3.174633 0.033027 @sst 999 SSTch2_1
2453278.5354158804 21.01286 3.087906 0.030169 @sst 999 SSTch2_1
2453278.535753845 14.32338 3.633512 0.016325 @sst 999 SSTch2_2
2453278.535753845 14.40806 3.671889 0.016317 @sst 999 SSTch2_2
2453278.535753845 14.49274 3.672072 0.016783 @sst 999 SSTch2_2
2453278.535753845 14.57741 3.672003 0.017672 @sst 999 SSTch2_2
2453278.535753845 14.66209 3.728869 0.019501 @sst 999 SSTch2_2
2453278.535753845 14.74677 3.734068 0.021374 @sst 999 SSTch2_2
2453278.535753845 14.83145 3.648257 0.022482 @sst 999 SSTch2_2
2453278.535753845 14.91612 3.602042 0.022284 @sst 999 SSTch2_2
2453278.535753845 15.0008 3.5576 0.020179 @sst 999 SSTch2_2
2453278.535753845 15.08548 3.612221 0.018291 @sst 999 SSTch2_2
2453278.535753845 15.17015 3.706628 0.017251 @sst 999 SSTch2_2
2453278.535753845 15.25483 3.706629 0.016272 @sst 999 SSTch2_2
2453278.535753845 15.33951 3.656896 0.015233 @sst 999 SSTch2_2
2453278.535753845 15.42418 3.634665 0.014581 @sst 999 SSTch2_2
2453278.535753845 15.50886 3.62479 0.014396 @sst 999 SSTch2_2
2453278.535753845 15.59354 3.63082 0.014732 @sst 999 SSTch2_2
2453278.535753845 15.67821 3.665381 0.01565 @sst 999 SSTch2_2
2453278.535753845 15.76289 3.688352 0.016868 @sst 999 SSTch2_2
2453278.535753845 15.84757 3.779091 0.019064 @sst 999 SSTch2_2
2453278.535753845 15.93224 3.810847 0.021967 @sst 999 SSTch2_2
2453278.535753845 16.01692 3.76607 0.023503 @sst 999 SSTch2_2
2453278.535753845 16.1016 3.727196 0.022515 @sst 999 SSTch2_2
2453278.535753845 16.18628 3.72708 0.021034 @sst 999 SSTch2_2
2453278.535753845 16.27095 3.752082 0.020217 @sst 999 SSTch2_2
2453278.535753845 16.35563 3.692736 0.019033 @sst 999 SSTch2_2
2453278.535753845 16.44031 3.670287 0.01786 @sst 999 SSTch2_2
2453278.535753845 16.52498 3.656784 0.016853 @sst 999 SSTch2_2
2453278.535753845 16.60966 3.660615 0.01656 @sst 999 SSTch2_2
2453278.535753845 16.69434 3.715751 0.017229 @sst 999 SSTch2_2
2453278.535753845 16.77901 3.760285 0.018582 @sst 999 SSTch2_2
2453278.535753845 16.86369 3.716288 0.020098 @sst 999 SSTch2_2
2453278.535753845 16.94837 3.617381 0.02112 @sst 999 SSTch2_2
2453278.535753845 17.03304 3.610853 0.02206 @sst 999 SSTch2_2
2453278.535753845 17.11772 3.621005 0.022722 @sst 999 SSTch2_2
2453278.535753845 17.2024 3.752679 0.022403 @sst 999 SSTch2_2
2453278.535753845 17.28707 3.748756 0.021121 @sst 999 SSTch2_2
2453278.535753845 17.37175 3.749599 0.019887 @sst 999 SSTch2_2
2453278.535753845 17.45643 3.685418 0.01836 @sst 999 SSTch2_2
2453278.535753845 17.54111 3.666297 0.017295 @sst 999 SSTch2_2
2453278.535753845 17.62578 3.710201 0.016982 @sst 999 SSTch2_2
2453278.535753845 17.71046 3.778321 0.017414 @sst 999 SSTch2_2
2453278.535753845 17.79514 3.634774 0.018342 @sst 999 SSTch2_2
2453278.535753845 17.87981 3.472078 0.019521 @sst 999 SSTch2_2
2453278.535753845 17.96449 3.820318 0.021948 @sst 999 SSTch2_2
2453278.535753845 18.04917 3.70189 0.023478 @sst 999 SSTch2_2
2453278.535753845 18.13384 3.638836 0.025173 @sst 999 SSTch2_2
2453278.535753845 18.21852 3.637709 0.026559 @sst 999 SSTch2_2
2453278.535753845 18.3032 3.66012 0.025709 @sst 999 SSTch2_2
2453278.535753845 18.38787 3.65264 0.023839 @sst 999 SSTch2_2
2453278.535753845 18.47255 3.633483 0.022214 @sst 999 SSTch2_2
2453278.535753845 18.55723 3.653266 0.021227 @sst 999 SSTch2_2
2453278.535753845 18.6419 3.647475 0.020577 @sst 999 SSTch2_2
2453278.535753845 18.72658 3.59471 0.020054 @sst 999 SSTch2_2
2453278.535753845 18.81126 3.58613 0.020117 @sst 999 SSTch2_2
2453278.535753845 18.89594 3.593496 0.020735 @sst 999 SSTch2_2
2453278.535753845 18.98061 3.538123 0.021474 @sst 999 SSTch2_2
2453278.535753845 19.06529 3.529065 0.023211 @sst 999 SSTch2_2
2453278.535753845 19.14997 3.623029 0.026864 @sst 999 SSTch2_2
2453278.535753845 19.23464 3.613081 0.030241 @sst 999 SSTch2_2
2453278.535753845 19.31932 3.566982 0.032654 @sst 999 SSTch2_2
2453278.535753845 19.404 3.48226 0.030804 @sst 999 SSTch2_2
2453278.535753845 19.48867 3.476153 0.02859 @sst 999 SSTch2_2
2453278.535753845 19.57335 3.53195 0.026952 @sst 999 SSTch2_2
2453278.535753845 19.65803 3.505236 0.02545 @sst 999 SSTch2_2
2453278.535753845 19.7427 3.488927 0.02457 @sst 999 SSTch2_2
2453278.535753845 19.82738 3.456347 0.023998 @sst 999 SSTch2_2
2453278.535753845 19.91206 3.427959 0.023767 @sst 999 SSTch2_2
2453278.535753845 19.99673 3.420685 0.024133 @sst 999 SSTch2_2
2453278.535753845 20.08141 3.420834 0.025276 @sst 999 SSTch2_2
2453278.535753845 20.16609 3.456904 0.027609 @sst 999 SSTch2_2
2453278.535753845 20.25077 3.401336 0.029917 @sst 999 SSTch2_2
2453278.535753845 20.33544 3.415738 0.032989 @sst 999 SSTch2_2
2453278.535753845 20.42012 3.413911 0.035701 @sst 999 SSTch2_2
2453278.535753845 20.5048 3.425645 0.034858 @sst 999 SSTch2_2
2453278.535753845 20.58947 3.491329 0.033918 @sst 999 SSTch2_2
2453278.535753845 20.67415 3.37145 0.033089 @sst 999 SSTch2_2
2453278.535753845 20.75883 3.428187 0.03235 @sst 999 SSTch2_2
2453278.535753845 20.8435 3.38639 0.031197 @sst 999 SSTch2_2
2453278.535753845 20.92818 3.281233 0.02992 @sst 999 SSTch2_2
2453278.535753845 21.01286 3.148079 0.028721 @sst 999 SSTch2_2
2453278.5361288944 20.58947 3.336221 0.020985 @sst 999 SSTch2_3
